INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042505.wav,3.307,2024-06-14,04:25:05,4,2024-06-13,16:25:05,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,rjdAGcIQevP2RrjOuoGtjw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042518.wav,3.271,2024-06-14,04:25:18,4,2024-06-13,16:25:18,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ipq9qFGA6BRq3DH3CuCb8g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042614.wav,3.352,2024-06-14,04:26:14,4,2024-06-13,16:26:14,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6csNEnm1kClQUi0wslgZkw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042720.wav,3.248,2024-06-14,04:27:20,4,2024-06-13,16:27:20,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,U31Lm9J8g103claHHmpmEg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042732.wav,3.111,2024-06-14,04:27:32,4,2024-06-13,16:27:32,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,IOBWJ3RDdoA0FaBmIGFfvQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042914.wav,3.119,2024-06-14,04:29:14,4,2024-06-13,16:29:14,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jrMqj9ILkYPTEP+cS4kUGQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042836.wav,3.239,2024-06-14,04:28:36,4,2024-06-13,16:28:36,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,4p7cRm05HkBbldKLqqLPKg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_042943.wav,3.095,2024-06-14,04:29:43,4,2024-06-13,16:29:43,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,+hvQxrfNEoPW1J+3seXsVw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043050.wav,3.317,2024-06-14,04:30:50,4,2024-06-13,16:30:50,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,TsDErCK6EDQ62YrkJH0lkA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043123.wav,3.127,2024-06-14,04:31:23,4,2024-06-13,16:31:23,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6/WZ9cXutlztwKlLN7pgrQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043035.wav,6.754,2024-06-14,04:30:35,4,2024-06-13,16:30:35,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,X1luLTyBevFC6QqsnRPPcA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043342.wav,6.104,2024-06-14,04:33:42,4,2024-06-13,16:33:42,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/tdARovmUadL5vn3IolG4Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043523.wav,3.289,2024-06-14,04:35:23,4,2024-06-13,16:35:23,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,HkduB/hgkISqXy6D/KHUFQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043246.wav,7.389,2024-06-14,04:32:46,4,2024-06-13,16:32:46,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,njEEFnOWldaWhkSLx4+9ig==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043640.wav,3.359,2024-06-14,04:36:40,4,2024-06-13,16:36:40,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,DdixyvZblaczfUDMbMX4FQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043659.wav,3.127,2024-06-14,04:36:59,4,2024-06-13,16:36:59,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,iTUiYcsRfaYHNFAHsAMmkQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043822.wav,3.376,2024-06-14,04:38:22,4,2024-06-13,16:38:22,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,fMvfLI5h3VFpP56aSC+ThA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_043916.wav,3.254,2024-06-14,04:39:16,4,2024-06-13,16:39:16,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8qI0T9/9m8ul5qh22DKUEg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044149.wav,3.244,2024-06-14,04:41:49,4,2024-06-13,16:41:49,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9Kq7dyPhgeXcJpRUj6U/FA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044239.wav,3.133,2024-06-14,04:42:39,4,2024-06-13,16:42:39,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Vq0tQXkqHeX0E0pK/4sJlA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044351.wav,3.284,2024-06-14,04:43:51,4,2024-06-13,16:43:51,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,APsKaAdb6VFqSIvV9e/jaQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044610.wav,3.245,2024-06-14,04:46:10,4,2024-06-13,16:46:10,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,XqTYyWY+XUvSyzdWW0Y/tw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044512.wav,3.244,2024-06-14,04:45:12,4,2024-06-13,16:45:12,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,gjDImnNEnfr1/dTq8uQrYg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044706.wav,3.114,2024-06-14,04:47:06,4,2024-06-13,16:47:06,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,tegLZtDDkwrYtCh337lb3g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_044630.wav,5.423,2024-06-14,04:46:30,4,2024-06-13,16:46:30,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/tljG1RArVgAC7+dzkr3mg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_045100.wav,3.249,2024-06-14,04:51:00,4,2024-06-13,16:51:00,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jL5JY/WFjh7hLutzO96xcA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_045852.wav,3.689,2024-06-14,04:58:52,4,2024-06-13,16:58:52,16,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,oNTQzEtYhoM6WGSmICVNjg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_050434.wav,3.244,2024-06-14,05:04:34,5,2024-06-13,17:04:34,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,lGPWS7OkQTpP6jXC4Nxg2w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_050543.wav,3.338,2024-06-14,05:05:43,5,2024-06-13,17:05:43,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ZqGGKEAfyFCSXssGXI6sRQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_050830.wav,3.306,2024-06-14,05:08:30,5,2024-06-13,17:08:30,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,2JEVOrKoEHeHp0nQ+vDs+w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_050910.wav,3.33,2024-06-14,05:09:10,5,2024-06-13,17:09:10,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,8/NUSuJnOBshlqdSTcpmFg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_051824.wav,3.509,2024-06-14,05:18:24,5,2024-06-13,17:18:24,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3+HIJ0YdewvbivFD5+/1AA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_051713.wav,4.139,2024-06-14,05:17:13,5,2024-06-13,17:17:13,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,kDo0wSyPXrd1zZD6wDxrdQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_051843.wav,4.375,2024-06-14,05:18:43,5,2024-06-13,17:18:43,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,apyeRkEaBBdHpg3U7fJu8g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_051950.wav,4.084,2024-06-14,05:19:50,5,2024-06-13,17:19:50,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,S3Sw2EySlq4UxNTyboLjNQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052154.wav,3.494,2024-06-14,05:21:54,5,2024-06-13,17:21:54,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Qd978vlpWPhi/QtMx51Wng==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_051809.wav,10.124,2024-06-14,05:18:09,5,2024-06-13,17:18:09,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,qfySW4KPYwrlUPSHwP7NWw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052159.wav,3.833,2024-06-14,05:21:59,5,2024-06-13,17:21:59,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,p1LPGjYCW5HTn1FHdS1rrw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052207.wav,3.523,2024-06-14,05:22:07,5,2024-06-13,17:22:07,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,fiHN3Cv3qN1Mn23hOk5hVw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052327.wav,3.621,2024-06-14,05:23:27,5,2024-06-13,17:23:27,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,VI8v1Yz1Bu7GrAzai/3gAw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052400.wav,3.439,2024-06-14,05:24:00,5,2024-06-13,17:24:00,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,sQthltHVFmkWhGaaEbLrQQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052351.wav,4.182,2024-06-14,05:23:51,5,2024-06-13,17:23:51,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,7440FA95j6Wn5D2Uj73JTw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052411.wav,3.439,2024-06-14,05:24:11,5,2024-06-13,17:24:11,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Pp4BgHX169EfEq+QZf8r/A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052507.wav,4.439,2024-06-14,05:25:07,5,2024-06-13,17:25:07,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,A6ni2qRyXJm+b0N+CtpGGw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052548.wav,3.009,2024-06-14,05:25:48,5,2024-06-13,17:25:48,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,vdVmKpzGhRVq09ttRPpb3w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052633.wav,4.364,2024-06-14,05:26:33,5,2024-06-13,17:26:33,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,FdIWEBsJI+2oFcWzjJKQWQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052639.wav,4.302,2024-06-14,05:26:39,5,2024-06-13,17:26:39,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,q1cT5qS4Iw10hrLsA3ogmg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052331.wav,14.008,2024-06-14,05:23:31,5,2024-06-13,17:23:31,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,0UD6bvDXfs9pZnhLeQrEvQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052512.wav,9.02,2024-06-14,05:25:12,5,2024-06-13,17:25:12,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,VOeTI57T57l9yHiY5aYefg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052649.wav,4.154,2024-06-14,05:26:49,5,2024-06-13,17:26:49,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,HXu4e6XpRUuQuXwTpp5wLA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052700.wav,4.509,2024-06-14,05:27:00,5,2024-06-13,17:27:00,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,C6N+h6iOdmx6kIlgopvvhg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052706.wav,3.971,2024-06-14,05:27:06,5,2024-06-13,17:27:06,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,DxApp1TqUQ0p615J1m2EiA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052722.wav,3.41,2024-06-14,05:27:22,5,2024-06-13,17:27:22,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,iZ83LWKTKgMRTMH8VFmlig==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052715.wav,4.624,2024-06-14,05:27:15,5,2024-06-13,17:27:15,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,77eVo70i1B+p6/7McVqA2A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052739.wav,3.704,2024-06-14,05:27:39,5,2024-06-13,17:27:39,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,JZDUUcsl0OctQ0VSQvFCsA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052758.wav,4.069,2024-06-14,05:27:58,5,2024-06-13,17:27:58,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,cnQtFVe2MXF49nUzpQEnsA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052805.wav,3.529,2024-06-14,05:28:05,5,2024-06-13,17:28:05,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,hGB3QIYunNUngbnOL5Va+Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052809.wav,3.977,2024-06-14,05:28:09,5,2024-06-13,17:28:09,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GDi0aEEb/tNNch3lwGmloA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052814.wav,4.969,2024-06-14,05:28:14,5,2024-06-13,17:28:14,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,0oky0f6McXJI1sXtsygCoA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052820.wav,4.482,2024-06-14,05:28:20,5,2024-06-13,17:28:20,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/2uWuIW+6W2MxipLy+71Ow==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052843.wav,3.664,2024-06-14,05:28:43,5,2024-06-13,17:28:43,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/T+zjLmnuGOagFicw4vhAQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_052851.wav,3.734,2024-06-14,05:28:51,5,2024-06-13,17:28:51,17,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,rsLCk6X+T1931OLcfDdCPg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204710.wav,3.145,2024-06-14,20:47:10,20,2024-06-14,08:47:10,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,4YQIa9oZkYh3wpPhmmHn8w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204719.wav,3.068,2024-06-14,20:47:19,20,2024-06-14,08:47:19,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,UxX1s0CZHX8qkTUHVJc/EA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204724.wav,3.138,2024-06-14,20:47:24,20,2024-06-14,08:47:24,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,MdKeodWKpPYuYEz6afKVjw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204738.wav,3.074,2024-06-14,20:47:38,20,2024-06-14,08:47:38,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,xM1/IoyD4PI72q0tLsrKeg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204807.wav,3.074,2024-06-14,20:48:07,20,2024-06-14,08:48:07,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,AjW8uqtikDr5mWZ4BjLO8A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204825.wav,5.309,2024-06-14,20:48:25,20,2024-06-14,08:48:25,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,a4yM1dZbg6hldFrdZZjFyA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204841.wav,4.499,2024-06-14,20:48:41,20,2024-06-14,08:48:41,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,AITltjBkAgOzqmwLMKYn6g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204934.wav,3.078,2024-06-14,20:49:34,20,2024-06-14,08:49:34,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,RO86HklOaWuhDv6jVVIGLA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204859.wav,5.134,2024-06-14,20:48:59,20,2024-06-14,08:48:59,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,o75LqsQiL/oRhsN0rWTVjA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204952.wav,3.069,2024-06-14,20:49:52,20,2024-06-14,08:49:52,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,RUIkCybyKxpws9JxjYDyTg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_204918.wav,6.809,2024-06-14,20:49:18,20,2024-06-14,08:49:18,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,rXk9fEBYaoSbYfWaMuriSg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205007.wav,3.081,2024-06-14,20:50:07,20,2024-06-14,08:50:07,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,gOkWffHNi0kvjttno95gnQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205023.wav,3.074,2024-06-14,20:50:23,20,2024-06-14,08:50:23,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,BusYP8uy04/Sm8cYPqzR+w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205037.wav,3.14,2024-06-14,20:50:37,20,2024-06-14,08:50:37,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,30aKk6uc+GraWzbVjSRUzA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205056.wav,3.069,2024-06-14,20:50:56,20,2024-06-14,08:50:56,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3VMNdRlxpN7q+naPUjKNWQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205112.wav,3.069,2024-06-14,20:51:12,20,2024-06-14,08:51:12,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,YwsJPzLui+ocAlxsfIJw5A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205404.wav,3.079,2024-06-14,20:54:04,20,2024-06-14,08:54:04,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Dq699bEy7EAzQ75EFdbqKg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205151.wav,5.979,2024-06-14,20:51:51,20,2024-06-14,08:51:51,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,wLykBbC2SUdS1nI8UYejzA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205448.wav,3.083,2024-06-14,20:54:48,20,2024-06-14,08:54:48,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,WCpyV7nLQJUP+5lmnDeFAA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205508.wav,3.079,2024-06-14,20:55:08,20,2024-06-14,08:55:08,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,i/uFY7x1kI11soEjQ8Emgw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205442.wav,4.68,2024-06-14,20:54:42,20,2024-06-14,08:54:42,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6Rk4DmZ7bo7AmYcy4W5Wuw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205526.wav,3.083,2024-06-14,20:55:26,20,2024-06-14,08:55:26,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,MZxiFhdFPLhPHSafoX6+ew==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205540.wav,3.069,2024-06-14,20:55:40,20,2024-06-14,08:55:40,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,lBYcw0Sctm13tFbrr3+rDw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205420.wav,10.064,2024-06-14,20:54:20,20,2024-06-14,08:54:20,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ikfrlNNcS4kN08Pw+2NTwQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205555.wav,3.069,2024-06-14,20:55:55,20,2024-06-14,08:55:55,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,U2m9mYxFZL8m+Mpv3Qwx+g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205609.wav,3.09,2024-06-14,20:56:09,20,2024-06-14,08:56:09,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Guxrj/xNpR7ha0Br0kpvJg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240614_205646.wav,3.071,2024-06-14,20:56:46,20,2024-06-14,08:56:46,8,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,bnPgUTxzpJQZh1Ut4m8+LQ==
