"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022223.wav","0","0","15","","","2024-06-14","02:22:23","2","2024-06-13","14:22:23","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","gZ8meqmde8O0KCn5kS1gwg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022238.wav","0","0","15","","","2024-06-14","02:22:38","2","2024-06-13","14:22:38","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9uP7Z/tU8mtasadr2ht8tw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022253.wav","0","0","15","","","2024-06-14","02:22:53","2","2024-06-13","14:22:53","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Z3VzHSE9QAbLrZV9XI7cmw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022341.wav","0","0","10.769","","","2024-06-14","02:23:41","2","2024-06-13","14:23:41","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","mhD+aM+tNEv5HDOVBJ0ogg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022408.wav","0","0","15","","","2024-06-14","02:24:08","2","2024-06-13","14:24:08","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","x+WWmXQZv8QCTpgPfaliLQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022423.wav","0","0","14.842","","","2024-06-14","02:24:23","2","2024-06-13","14:24:23","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","aQcJIOSI4zouXPkUwWAU6g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022440.wav","0","0","15","","","2024-06-14","02:24:40","2","2024-06-13","14:24:40","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3hGCfFW6WRFgRQZTPxA/Aw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022455.wav","0","0","15","","","2024-06-14","02:24:55","2","2024-06-13","14:24:55","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","qkMILKX5P1e+k6aN/DPNtQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022510.wav","0","0","15","","","2024-06-14","02:25:10","2","2024-06-13","14:25:10","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ktcdxCPSpN2dXF1TZzA0MA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022525.wav","0","0","15","","","2024-06-14","02:25:25","2","2024-06-13","14:25:25","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Gxd/ffN+Sbd00B0vPBICyA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022540.wav","0","0","15","","","2024-06-14","02:25:40","2","2024-06-13","14:25:40","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","yLtwjYlt8gmAhPtf88mSwQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022556.wav","0","0","15","","","2024-06-14","02:25:56","2","2024-06-13","14:25:56","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4zv3MKIi1AEtFHCvB/8erQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022611.wav","0","0","15","","","2024-06-14","02:26:11","2","2024-06-13","14:26:11","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GRMzlj3YOtLbACDgNxw07Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022642.wav","0","0","15","","","2024-06-14","02:26:42","2","2024-06-13","14:26:42","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dZYVxWNXsi6pEN176mggqg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022657.wav","0","0","15","","","2024-06-14","02:26:57","2","2024-06-13","14:26:57","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","An2ubOmxrPB193JUjhCfsA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022712.wav","0","0","15","","","2024-06-14","02:27:12","2","2024-06-13","14:27:12","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","k+NCrcXLDCZw91NH03uDfQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022727.wav","0","0","15","","","2024-06-14","02:27:27","2","2024-06-13","14:27:27","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","79vmqzsQhp2CH6epbQ6Gow==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022743.wav","0","0","15","","","2024-06-14","02:27:43","2","2024-06-13","14:27:43","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","n7pBW3jlvR0peDv4z63Aqw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022814.wav","0","0","15","","","2024-06-14","02:28:14","2","2024-06-13","14:28:14","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CRP3SJARK1cwCQhuUbUrOw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022844.wav","0","0","15","","","2024-06-14","02:28:44","2","2024-06-13","14:28:44","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","qq1mbDdEPVvFG9je0jaZPQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022900.wav","0","0","15","","","2024-06-14","02:29:00","2","2024-06-13","14:29:00","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3Cw+QbKkfne/CLmywVmoAQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022915.wav","0","0","15","","","2024-06-14","02:29:15","2","2024-06-13","14:29:15","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Zs8dBWSIgHcekjncdx/V3A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022930.wav","0","0","15","","","2024-06-14","02:29:30","2","2024-06-13","14:29:30","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","RNA1RLrOGZbRiA8FkjzZcg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_022946.wav","0","0","15","","","2024-06-14","02:29:46","2","2024-06-13","14:29:46","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","T7CqLunNndG3qSUpBvAvyQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023001.wav","0","0","15","","","2024-06-14","02:30:01","2","2024-06-13","14:30:01","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","AVLzt84+WF3XPbTutaG7hw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023016.wav","0","0","15","","","2024-06-14","02:30:16","2","2024-06-13","14:30:16","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","yxTw+iOp+5XWJpQypaHcUQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023031.wav","0","0","15","","","2024-06-14","02:30:31","2","2024-06-13","14:30:31","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","oGIprTtVKUbmKaHUFGAKgA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023046.wav","0","0","15","","","2024-06-14","02:30:46","2","2024-06-13","14:30:46","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","W0T6qmrS+0CzSrY9QeTdgQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023103.wav","0","0","15","","","2024-06-14","02:31:03","2","2024-06-13","14:31:03","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ikK0pj4E07IQzlE7hXHJHg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023118.wav","0","0","15","","","2024-06-14","02:31:18","2","2024-06-13","14:31:18","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","AMzkxgSHfubOSy9eZHXPcA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023133.wav","0","0","15","","","2024-06-14","02:31:33","2","2024-06-13","14:31:33","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","LRjSF9Ynr2RHAyCUpaCFlQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023148.wav","0","0","15","","","2024-06-14","02:31:48","2","2024-06-13","14:31:48","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Aqf6sp1DNxpb7J3gg2p5xg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023204.wav","0","0","15","","","2024-06-14","02:32:04","2","2024-06-13","14:32:04","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","piLTOA6kxSEmFZP/g1UuMg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023219.wav","0","0","15","","","2024-06-14","02:32:19","2","2024-06-13","14:32:19","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","TrbpNU7iWtW/f/wwy8mwdg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023234.wav","0","0","15","","","2024-06-14","02:32:34","2","2024-06-13","14:32:34","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","YWrLiQvMTS4SBG9g5bHwMA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023249.wav","0","0","15","","","2024-06-14","02:32:49","2","2024-06-13","14:32:49","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hbNJCi5X3/EhbZKlAkYZrg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023304.wav","0","0","15","","","2024-06-14","02:33:04","2","2024-06-13","14:33:04","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FPIMaONUw/pjuXLNXB1FJA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023320.wav","0","0","15","","","2024-06-14","02:33:20","2","2024-06-13","14:33:20","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Tp9WZo/1RkAz9e3Xd1v4zg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023335.wav","0","0","15","","","2024-06-14","02:33:35","2","2024-06-13","14:33:35","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Il0+FZHdkBWxoYdwTp9w9w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023350.wav","0","0","15","","","2024-06-14","02:33:50","2","2024-06-13","14:33:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","ZfVSCW1FCQK7x48hFKMlFQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023405.wav","0","0","15","","","2024-06-14","02:34:05","2","2024-06-13","14:34:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rkFpvEhadF8dIjEoGtw0MA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023421.wav","0","0","15","","","2024-06-14","02:34:21","2","2024-06-13","14:34:21","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","uWmD0ZhoF1lm2s5AGFfLIQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023436.wav","0","0","15","","","2024-06-14","02:34:36","2","2024-06-13","14:34:36","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","7TNAoX8NomBgVj4y9Sk7Cg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023506.wav","0","0","15","","","2024-06-14","02:35:06","2","2024-06-13","14:35:06","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","YfU3+NhCL2h8I1emgLyqXg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023552.wav","0","0","15","","","2024-06-14","02:35:52","2","2024-06-13","14:35:52","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hlTRJxbVg2Ke3iKNyGzfsw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023653.wav","0","0","15","","","2024-06-14","02:36:53","2","2024-06-13","14:36:53","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","+3JoB1ahEdSrf2MiRgj7EA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023709.wav","0","0","15","","","2024-06-14","02:37:09","2","2024-06-13","14:37:09","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","wRY4Z/uUB9KgfHJEF5sNkQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023724.wav","0","0","15","","","2024-06-14","02:37:24","2","2024-06-13","14:37:24","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","70ZXgsvlWd3wVzzfy/Srpw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023740.wav","0","0","15","","","2024-06-14","02:37:40","2","2024-06-13","14:37:40","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","v3qifHiYePtw/KXbA8SjeA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023810.wav","0","0","15","","","2024-06-14","02:38:10","2","2024-06-13","14:38:10","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","IlAu84JkTb/57/AnQQrPMA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023826.wav","0","0","15","","","2024-06-14","02:38:26","2","2024-06-13","14:38:26","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4kgF4BmPIJFPb8fJmn5wYQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023842.wav","0","0","15","","","2024-06-14","02:38:42","2","2024-06-13","14:38:42","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","IbxaQq/p+orIs4LV30IWCQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023857.wav","0","0","15","","","2024-06-14","02:38:57","2","2024-06-13","14:38:57","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Yi3FdAiTUaJCooy8PiWhyg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023913.wav","0","0","15","","","2024-06-14","02:39:13","2","2024-06-13","14:39:13","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","zinWOKqZpwOvyxZQHCc/wQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_023928.wav","0","0","15","","","2024-06-14","02:39:28","2","2024-06-13","14:39:28","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kf63T12rOiB5xv3GSOCUqw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024133.wav","0","0","15","","","2024-06-14","02:41:33","2","2024-06-13","14:41:33","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","2w+Ho+Z2LI94l1mXeKoqiQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024148.wav","0","0","15","","","2024-06-14","02:41:48","2","2024-06-13","14:41:48","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","USHiM+nEiD1OIRNx7liklg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024204.wav","0","0","15","","","2024-06-14","02:42:04","2","2024-06-13","14:42:04","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","w9xZ5jGFjvX9nua32GoHjg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024234.wav","0","0","15","","","2024-06-14","02:42:34","2","2024-06-13","14:42:34","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Dy9+W6Oll1jp7x33HlzrAQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024250.wav","0","0","15","","","2024-06-14","02:42:50","2","2024-06-13","14:42:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","/YjY7dtsFrmeagEeuoq8Yw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024305.wav","0","0","15","","","2024-06-14","02:43:05","2","2024-06-13","14:43:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","nXr32bqihLuALS9t6VjhBA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024335.wav","0","0","15","","","2024-06-14","02:43:35","2","2024-06-13","14:43:35","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Es0fmhT+jPSyYYQf6Fgjug==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024350.wav","0","0","15","","","2024-06-14","02:43:50","2","2024-06-13","14:43:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","XPTGwdWqkiRZ2xI4AWF6lA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024436.wav","0","0","15","","","2024-06-14","02:44:36","2","2024-06-13","14:44:36","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Je4+brPS+xGwNZeCv6gnug==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024451.wav","0","0","15","","","2024-06-14","02:44:51","2","2024-06-13","14:44:51","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","DBxqy3IK69qIcf1/0lpFJw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024506.wav","0","0","15","","","2024-06-14","02:45:06","2","2024-06-13","14:45:06","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3rht/F5lekmh/3Nsb2S/FA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024521.wav","0","0","15","","","2024-06-14","02:45:21","2","2024-06-13","14:45:21","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","f0hRVntrrfcbLPKFJL4RcQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024633.wav","0","0","15","","","2024-06-14","02:46:33","2","2024-06-13","14:46:33","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","csqvQE0H8bx1cEui4juBhA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024703.wav","0","0","15","","","2024-06-14","02:47:03","2","2024-06-13","14:47:03","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","x++HNv+9KktXqPaEEX1Kzw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024718.wav","0","0","15","","","2024-06-14","02:47:18","2","2024-06-13","14:47:18","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4dmRb8aaUJ0T13UOI+itWg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024733.wav","0","0","15","","","2024-06-14","02:47:33","2","2024-06-13","14:47:33","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","l7OGMyuN/SFtfujDkw+6HA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024749.wav","0","0","15","","","2024-06-14","02:47:49","2","2024-06-13","14:47:49","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","i1HK+OS9IuF1rXSaX/AfVQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024804.wav","0","0","15","","","2024-06-14","02:48:04","2","2024-06-13","14:48:04","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","mBEF0ZNk2TvmqOyZEZy+xA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024820.wav","0","0","15","","","2024-06-14","02:48:20","2","2024-06-13","14:48:20","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","oYcH9M8y+SfXGdBMoAPRGw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024835.wav","0","0","15","","","2024-06-14","02:48:35","2","2024-06-13","14:48:35","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","uHeE+8IdF7qVprWnQZJjLg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024850.wav","0","0","15","","","2024-06-14","02:48:50","2","2024-06-13","14:48:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GItRmqT7mno9698FGUnV/w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024905.wav","0","0","15","","","2024-06-14","02:49:05","2","2024-06-13","14:49:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","+3YK9U5tmtD6/N6bfrwiIw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 2","/Volumes/Elements/Output CP/Output Punto 2","","SMU08424_20240614_024936.wav","0","0","15","","","2024-06-14","02:49:36","2","2024-06-13","14:49:36","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","knJbAsUEjOLO9gby2rk4Qw==","",""
