"INDIR","OUTDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","OUT FILE FS","OUT FILE ZC","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","AUTO ID","PULSES","MATCHING","MATCH RATIO","MARGIN","ALTERNATE 1","ALTERNATE 2","N","Fc","Sc","Dur","Fmax","Fmin","Fmean","TBC","Fk","Tk","S1","Tc","Qual","FILES","MANUAL ID*","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5","OUTPATHMD5FS","OUTPATHMD5ZC"
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022338.wav","0","0","15","","","2024-06-15","02:23:38","2","2024-06-14","14:23:38","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rbb/H4aCqExeVALP94t3qg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022353.wav","0","0","15","","","2024-06-15","02:23:53","2","2024-06-14","14:23:53","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","JPwMyGiDWL8oVEvxYue2aQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022439.wav","0","0","15","","","2024-06-15","02:24:39","2","2024-06-14","14:24:39","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","omfp/TitjowxzPR9Rp54VA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022424.wav","0","0","15","","","2024-06-15","02:24:24","2","2024-06-14","14:24:24","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","MvRwTgzcEDClVCCr/Zrf0Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022510.wav","0","0","15","","","2024-06-15","02:25:10","2","2024-06-14","14:25:10","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","IlChHrbKmBaht+ml6vJLiA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022525.wav","0","0","15","","","2024-06-15","02:25:25","2","2024-06-14","14:25:25","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","aCqxmjtG3aZavYJHqhgC4Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022454.wav","0","0","15","","","2024-06-15","02:24:54","2","2024-06-14","14:24:54","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","wBI53jcCg9bVNsT6zSxNnA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022627.wav","0","0","15","","","2024-06-15","02:26:27","2","2024-06-14","14:26:27","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","XS0IIJ5zK7SxWzYtMl4YXw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022556.wav","0","0","15","","","2024-06-15","02:25:56","2","2024-06-14","14:25:56","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","D5V7AxKPwOXRIuh1ZBjqsw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022541.wav","0","0","15","","","2024-06-15","02:25:41","2","2024-06-14","14:25:41","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","HjJbpe5rRewSQnC1De3iOQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022612.wav","0","0","15","","","2024-06-15","02:26:12","2","2024-06-14","14:26:12","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","tHvorYEGCOigMHUDsz+N3g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022658.wav","0","0","15","","","2024-06-15","02:26:58","2","2024-06-14","14:26:58","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","goA5rtDxWAdcxTSzK+dVqA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022643.wav","0","0","15","","","2024-06-15","02:26:43","2","2024-06-14","14:26:43","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","la2UBghV7ldYsyEoY3iEcw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022714.wav","0","0","15","","","2024-06-15","02:27:14","2","2024-06-14","14:27:14","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hVgSxkQoERxqiAWuelC5Ig==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022745.wav","0","0","15","","","2024-06-15","02:27:45","2","2024-06-14","14:27:45","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","AWpaVBBu+ZkbHpnAGdPBcw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022847.wav","0","0","15","","","2024-06-15","02:28:47","2","2024-06-14","14:28:47","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","WkhAgB4IJHDvwtaKXBvTiA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022729.wav","0","0","15","","","2024-06-15","02:27:29","2","2024-06-14","14:27:29","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","auotWeNxnHg1crwXmplKHg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022800.wav","0","0","15","","","2024-06-15","02:28:00","2","2024-06-14","14:28:00","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","NNjTgvfUOJZi7W15JTIYBg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022831.wav","0","0","15","","","2024-06-15","02:28:31","2","2024-06-14","14:28:31","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CJ8p36U+fCb6CIKUHpj0bA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022816.wav","0","0","15","","","2024-06-15","02:28:16","2","2024-06-14","14:28:16","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","6wkzYkBLtZPkavg4h8JWBw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022903.wav","0","0","15","","","2024-06-15","02:29:03","2","2024-06-14","14:29:03","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","wPRJdh6HwyeJw2Q9n5K6XA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022918.wav","0","0","15","","","2024-06-15","02:29:18","2","2024-06-14","14:29:18","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","UxKMpRluK4+uELjTx8alzA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022934.wav","0","0","15","","","2024-06-15","02:29:34","2","2024-06-14","14:29:34","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","TWh6RZGdsnXj7BIOsYUNkA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_022949.wav","0","0","15","","","2024-06-15","02:29:49","2","2024-06-14","14:29:49","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","4arid4g/u5DF5YEY0s1vjQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023005.wav","0","0","14.999","","","2024-06-15","02:30:05","2","2024-06-14","14:30:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","JZkzTrYLA9EBE4A9jQtoQw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023020.wav","0","0","15","","","2024-06-15","02:30:20","2","2024-06-14","14:30:20","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","UFZoEg6lvXwlA7KZDrvZ9Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023035.wav","0","0","15","","","2024-06-15","02:30:35","2","2024-06-14","14:30:35","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","lgbWlQNaaYWAWEAtDEHnyg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023051.wav","0","0","15","","","2024-06-15","02:30:51","2","2024-06-14","14:30:51","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","bbSc4qvcs3iNI7BMYdZM9A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023107.wav","0","0","15","","","2024-06-15","02:31:07","2","2024-06-14","14:31:07","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dTyJkzUhqYv5acpTTz7FTQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023123.wav","0","0","15","","","2024-06-15","02:31:23","2","2024-06-14","14:31:23","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jIXtkij/oDlUXVAzI+bfeA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023154.wav","0","0","15","","","2024-06-15","02:31:54","2","2024-06-14","14:31:54","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","8Kaq1Q+kdxS6E7w+GeX2qw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023255.wav","0","0","15","","","2024-06-15","02:32:55","2","2024-06-14","14:32:55","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Dhn5J0n/q6lOV3Xi3QtGiw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023311.wav","0","0","15","","","2024-06-15","02:33:11","2","2024-06-14","14:33:11","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jTsZPt3oaAg+gppw/UsE4Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023326.wav","0","0","15","","","2024-06-15","02:33:26","2","2024-06-14","14:33:26","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FVgEscSPnWaVA54kFRjxAA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023210.wav","0","0","15","","","2024-06-15","02:32:10","2","2024-06-14","14:32:10","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","bw+k+VjNWKRZMD6gDWjUdg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023225.wav","0","0","15","","","2024-06-15","02:32:25","2","2024-06-14","14:32:25","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Mu4T8Xwaae1K4Zl8jC+2JA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023357.wav","0","0","15","","","2024-06-15","02:33:57","2","2024-06-14","14:33:57","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","YBXX5Rl3/ficFePMqzGMVA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023341.wav","0","0","15","","","2024-06-15","02:33:41","2","2024-06-14","14:33:41","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","n3nrMLKynzZ2okGp8G+Hsg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023412.wav","0","0","15","","","2024-06-15","02:34:12","2","2024-06-14","14:34:12","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FvErzFrk0ZsvrZrxlJE73w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023428.wav","0","0","15","","","2024-06-15","02:34:28","2","2024-06-14","14:34:28","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","oVCLzMksW8UTdqFOkvCGcw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023443.wav","0","0","15","","","2024-06-15","02:34:43","2","2024-06-14","14:34:43","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","LpdZ+pvecKpeX1cIGFZUEg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023458.wav","0","0","15","","","2024-06-15","02:34:58","2","2024-06-14","14:34:58","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","7eOhqrbWwnrVxACiPAUMfw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023514.wav","0","0","15","","","2024-06-15","02:35:14","2","2024-06-14","14:35:14","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","gotpU6VUqRKJuqaPMxJiyw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023529.wav","0","0","15","","","2024-06-15","02:35:29","2","2024-06-14","14:35:29","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","OdVpWLu3OJkrs++N08T0Qw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023544.wav","0","0","15","","","2024-06-15","02:35:44","2","2024-06-14","14:35:44","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","KbdV2MA51x1gYAPjVPm8qA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023646.wav","0","0","15","","","2024-06-15","02:36:46","2","2024-06-14","14:36:46","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","aoHKli05vXiJSrliA1z55w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023717.wav","0","0","15","","","2024-06-15","02:37:17","2","2024-06-14","14:37:17","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","hOxqLEoEYC6YjNbvHnwF0A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023600.wav","0","0","15","","","2024-06-15","02:36:00","2","2024-06-14","14:36:00","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","tCmWYPMqv7PKttNZSgJZbA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023701.wav","0","0","15","","","2024-06-15","02:37:01","2","2024-06-14","14:37:01","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","0ZlNXW3psUnlVuA1bcCM/w==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023615.wav","0","0","15","","","2024-06-15","02:36:15","2","2024-06-14","14:36:15","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","+5xyU6wSpFuQMBEt+vBjxw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023748.wav","0","0","15","","","2024-06-15","02:37:48","2","2024-06-14","14:37:48","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","YC6LV2bSMYzePWGJcjvDug==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023630.wav","0","0","15","","","2024-06-15","02:36:30","2","2024-06-14","14:36:30","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","rSC4wIIeqIm4mxYNsOPytQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023733.wav","0","0","15","","","2024-06-15","02:37:33","2","2024-06-14","14:37:33","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","yWyR699iAd+4qjkdexEB1A==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023803.wav","0","0","15","","","2024-06-15","02:38:03","2","2024-06-14","14:38:03","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","YzdwkfSP3Y95rJuf68HZ9g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023834.wav","0","0","15","","","2024-06-15","02:38:34","2","2024-06-14","14:38:34","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","QDrpoMi6Y0mjCs4gJpJXgA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023819.wav","0","0","15","","","2024-06-15","02:38:19","2","2024-06-14","14:38:19","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","3Nwb6UeuLI7xvAwbaGX7Zw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023936.wav","0","0","15","","","2024-06-15","02:39:36","2","2024-06-14","14:39:36","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","sjYHSAN2lgyH1NZKobWziA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023905.wav","0","0","15","","","2024-06-15","02:39:05","2","2024-06-14","14:39:05","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","FaYZtV25C35Nu4qzJv4XOw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023921.wav","0","0","15","","","2024-06-15","02:39:21","2","2024-06-14","14:39:21","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","g4VDaEO/OKCXdD9RJgH7/g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023850.wav","0","0","15","","","2024-06-15","02:38:50","2","2024-06-14","14:38:50","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","xbXeVyP5dWgQxk2Lee5gpg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024007.wav","0","0","15","","","2024-06-15","02:40:07","2","2024-06-14","14:40:07","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","Mq3As8Ka+zMSpTnYgA0yuA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_023951.wav","0","0","15","","","2024-06-15","02:39:51","2","2024-06-14","14:39:51","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","0fE6EVrJFsgQD9EjabYVSA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024022.wav","0","0","15","","","2024-06-15","02:40:22","2","2024-06-14","14:40:22","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","u3+EHSSDe32sdloXrQl/wQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024053.wav","0","0","15","","","2024-06-15","02:40:53","2","2024-06-14","14:40:53","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","BboQe5JJGkHj7QZGrmqmXA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024123.wav","0","0","15","","","2024-06-15","02:41:23","2","2024-06-14","14:41:23","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jysE4eP71l2fD2sYzPyvQw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024037.wav","0","0","15","","","2024-06-15","02:40:37","2","2024-06-14","14:40:37","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","dJf4IcCcdzlb1ut4qgiJ8g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024108.wav","0","0","15","","","2024-06-15","02:41:08","2","2024-06-14","14:41:08","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","iztsCJ/NB5KoevAzTT7joA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024210.wav","0","0","15","","","2024-06-15","02:42:10","2","2024-06-14","14:42:10","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","jt8MiGAhOyNDAkqoFBkJdQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024139.wav","0","0","15","","","2024-06-15","02:41:39","2","2024-06-14","14:41:39","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","GleeJUbMTwUYEh5d6FyKxA==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024154.wav","0","0","15","","","2024-06-15","02:41:54","2","2024-06-14","14:41:54","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","L970YIX3I1kkZ8RB5itp1Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024225.wav","0","0","15","","","2024-06-15","02:42:25","2","2024-06-14","14:42:25","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","CTF0ulDkTu3jimNIFrB2Dw==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024240.wav","0","0","15","","","2024-06-15","02:42:40","2","2024-06-14","14:42:40","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","j8ydB0laR56eQoLEbVj02g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024327.wav","0","0","15","","","2024-06-15","02:43:27","2","2024-06-14","14:43:27","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","9D4zicYavqzZaF/4umhJvg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024256.wav","0","0","15","","","2024-06-15","02:42:56","2","2024-06-14","14:42:56","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","vhtADQNQP8F4ezW3QxcwAg==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024312.wav","0","0","15","","","2024-06-15","02:43:12","2","2024-06-14","14:43:12","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","iZ7kxa1WOtN/+tzyJs+G0g==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024342.wav","0","0","15","","","2024-06-15","02:43:42","2","2024-06-14","14:43:42","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","EQ1tUcvaGNDa94en2CUo3Q==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024413.wav","0","0","15","","","2024-06-15","02:44:13","2","2024-06-14","14:44:13","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","MOso6d4+kZzN5fi+DidriQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024429.wav","0","0","15","","","2024-06-15","02:44:29","2","2024-06-14","14:44:29","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","A2qlyTomM3m/0EvYO+ywcQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024358.wav","0","0","15","","","2024-06-15","02:43:58","2","2024-06-14","14:43:58","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","kJSBJiAQWVlGA3UQJZjrlQ==","",""
"/Volumes/Elements/Dati Castelporziano/13-17 Giugno/Data Punto 4","/Volumes/Elements/Output Punto 4","","SMU08425_20240615_024444.wav","0","0","15","","","2024-06-15","02:44:44","2","2024-06-14","14:44:44","14","Noise","","","","","","","","","","","","","","","","","","","","1","Noise","","","","","qD4Eqznsag2LfhPbotScug==","",""
